store_id,date,cash_transactions,card_transactions,total_transactions,amount_cash,amount_card,amount_total,units_sold,has_promotion,day_of_week,region,store_format,is_holiday,is_buen_fin,is_navidad_season,is_payday,amount_cash_lag_1,cash_tx_lag_1,amount_cash_lag_7,cash_tx_lag_7,amount_cash_lag_14,cash_tx_lag_14,amount_cash_roll7_mean,amount_cash_roll7_std,amount_cash_roll7_max,amount_cash_roll28_mean,amount_cash_roll28_std,amount_cash_roll28_max,cash_ratio,days_since_payday,days_until_payday
STR_044,2024-03-29,1655.0,,4291.0,350278.47,,,,,4,Occidente,Bodega,False,False,False,False,350278.47,1655.0,350278.47,1655.0,350278.47,1655.0,350278.47,0.0,350278.47,350278.47,0.0,350278.47,0.3856909811232812,14,2
STR_044,2024-03-30,1655.0,,4291.0,350278.47,,,,,5,Occidente,Bodega,False,False,False,False,350278.47,1655.0,350278.47,1655.0,350278.47,1655.0,350278.47,0.0,350278.47,350278.47,0.0,350278.47,0.3856909811232812,15,1
STR_045,2024-03-01,1447.0,,3148.0,368015.51,,,,,4,Centro,Bodega,False,False,False,False,368015.51,1447.0,416447.39,1476.0,352479.24,1360.0,341964.87142857147,84984.86260705025,427573.45,304240.8457142857,96658.6034791033,482635.55,0.4596569250317662,1,14
STR_045,2024-03-02,1447.0,,3148.0,368015.51,,,,,5,Centro,Bodega,False,False,False,False,368015.51,1447.0,412454.62,1565.0,337948.86,1273.0,335046.03142857144,79718.73368564007,427573.45,305772.79785714287,97339.31347226568,482635.55,0.4596569250317662,2,13
STR_045,2024-03-03,1447.0,,3148.0,368015.51,,,,,6,Centro,Bodega,False,False,False,False,368015.51,1447.0,427573.45,1723.0,390197.8,1396.0,328697.58714285714,74098.17442798606,427573.45,301679.22500000003,91883.16841199467,459614.69,0.4596569250317662,3,12
STR_045,2024-03-04,1447.0,,3148.0,368015.51,,,,,0,Centro,Bodega,False,False,False,False,368015.51,1447.0,236071.48,995.0,171903.93,810.0,320189.31,63516.354932987546,368015.51,301108.66392857145,91401.44910899128,459614.69,0.4596569250317662,4,11
STR_045,2024-03-05,1447.0,,3148.0,368015.51,,,,,1,Centro,Bodega,False,False,False,False,368015.51,1447.0,233157.45,1002.0,160137.15,620.0,339038.4571428572,53120.09618195217,368015.51,308234.3760714286,88408.27931518813,459614.69,0.4596569250317662,5,10
STR_045,2024-03-06,1447.0,,3148.0,368015.51,,,,,2,Centro,Bodega,False,False,False,False,368015.51,1447.0,300034.2,1152.0,216891.78,953.0,358303.89428571425,25694.520008623684,368015.51,314552.895,86016.23346454321,459614.69,0.4596569250317662,6,9
STR_045,2024-03-07,1447.0,,3148.0,368015.51,,,,,3,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,281905.85,1070.0,368015.51,0.0,368015.51,321889.3217857143,81201.0687859235,459614.69,0.4596569250317662,7,8
STR_045,2024-03-08,1447.0,,3148.0,368015.51,,,,,4,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,416447.39,1476.0,368015.51,0.0,368015.51,325903.6821428571,80579.26257232082,459614.69,0.4596569250317662,8,7
STR_045,2024-03-09,1447.0,,3148.0,368015.51,,,,,5,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,412454.62,1565.0,368015.51,0.0,368015.51,328166.61500000005,80849.6366003286,459614.69,0.4596569250317662,9,6
STR_045,2024-03-10,1447.0,,3148.0,368015.51,,,,,6,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,427573.45,1723.0,368015.51,0.0,368015.51,324895.2157142857,77100.12764951521,430264.87,0.4596569250317662,10,5
STR_045,2024-03-11,1447.0,,3148.0,368015.51,,,,,0,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,236071.48,995.0,368015.51,0.0,368015.51,322672.02428571426,74812.8046447193,427573.45,0.4596569250317662,11,4
STR_045,2024-03-12,1447.0,,3148.0,368015.51,,,,,1,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,233157.45,1002.0,368015.51,0.0,368015.51,327749.8103571428,72794.72967086865,427573.45,0.4596569250317662,12,3
STR_045,2024-03-13,1447.0,,3148.0,368015.51,,,,,2,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,300034.2,1152.0,368015.51,0.0,368015.51,330891.5175,72557.62184118966,427573.45,0.4596569250317662,13,2
STR_045,2024-03-14,1447.0,,3148.0,368015.51,,,,,3,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,334927.1746428572,71312.99592259094,427573.45,0.4596569250317662,14,1
STR_045,2024-03-15,1447.0,,3148.0,368015.51,,,,,4,Centro,Bodega,False,False,False,True,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,337765.56607142853,70979.18563108305,427573.45,0.4596569250317662,0,0
STR_045,2024-03-16,1447.0,,3148.0,368015.51,,,,,5,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,338320.4328571429,71158.96543134582,427573.45,0.4596569250317662,1,15
STR_045,2024-03-17,1447.0,,3148.0,368015.51,,,,,6,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,339394.2417857143,71379.66549762212,427573.45,0.4596569250317662,2,14
STR_045,2024-03-18,1447.0,,3148.0,368015.51,,,,,0,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,338602.01714285713,70916.52149537414,427573.45,0.4596569250317662,3,13
STR_045,2024-03-19,1447.0,,3148.0,368015.51,,,,,1,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,345606.0021428572,63096.1847491964,427573.45,0.4596569250317662,4,12
STR_045,2024-03-20,1447.0,,3148.0,368015.51,,,,,2,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,353030.2292857143,51657.92939452879,427573.45,0.4596569250317662,5,11
STR_045,2024-03-21,1447.0,,3148.0,368015.51,,,,,3,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,358427.5053571429,44274.33411019267,427573.45,0.4596569250317662,6,10
STR_045,2024-03-22,1447.0,,3148.0,368015.51,,,,,4,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,361502.85035714286,41676.62060055378,427573.45,0.4596569250317662,7,9
STR_045,2024-03-23,1447.0,,3148.0,368015.51,,,,,5,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,359773.1403571429,40293.89174291852,427573.45,0.4596569250317662,8,8
STR_045,2024-03-24,1447.0,,3148.0,368015.51,,,,,6,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,358186.0292857143,38996.2993376315,427573.45,0.4596569250317662,9,7
STR_045,2024-03-25,1447.0,,3148.0,368015.51,,,,,0,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,356058.96,36623.473269986935,368015.51,0.4596569250317662,10,6
STR_045,2024-03-26,1447.0,,3148.0,368015.51,,,,,1,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,360771.2467857143,28112.691920712623,368015.51,0.4596569250317662,11,5
STR_045,2024-03-27,1447.0,,3148.0,368015.51,,,,,2,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,365587.60607142857,12847.260004314236,368015.51,0.4596569250317662,12,4
STR_045,2024-03-28,1447.0,,3148.0,368015.51,,,,,3,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,368015.51,0.0,368015.51,0.4596569250317662,13,3
STR_045,2024-03-29,1447.0,,3148.0,368015.51,,,,,4,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,368015.51,0.0,368015.51,0.4596569250317662,14,2
STR_045,2024-03-30,1447.0,,3148.0,368015.51,,,,,5,Centro,Bodega,False,False,False,False,368015.51,1447.0,368015.51,1447.0,368015.51,1447.0,368015.51,0.0,368015.51,368015.51,0.0,368015.51,0.4596569250317662,15,1
STR_046,2024-03-01,1396.0,,3445.0,356313.78,,,,,4,Oriente,Bodega,False,False,False,False,356313.78,1396.0,368939.02,1478.0,374172.81,1543.0,339871.55571428576,82541.42536750941,440150.97,338579.22750000004,99482.97995086384,540122.77,0.4052249637155297,1,14
STR_046,2024-03-02,1396.0,,3445.0,356313.78,,,,,5,Oriente,Bodega,False,False,False,False,356313.78,1396.0,440150.97,1931.0,540122.77,1913.0,338067.95000000007,81936.1333749779,440150.97,340959.90928571427,99065.5448939738,540122.77,0.4052249637155297,2,13
STR_046,2024-03-03,1396.0,,3445.0,356313.78,,,,,6,Oriente,Bodega,False,False,False,False,356313.78,1396.0,434773.04,1676.0,396889.17,1456.0,326091.2085714286,69748.41779327764,434773.04,336116.3114285714,94626.56328543018,540122.77,0.4052249637155297,3,12
STR_046,2024-03-04,1396.0,,3445.0,356313.78,,,,,0,Oriente,Bodega,False,False,False,False,356313.78,1396.0,288605.1,1012.0,290269.38,1181.0,314882.7428571429,53869.141016915964,356313.78,332816.4407142857,92132.89552694082,540122.77,0.4052249637155297,4,11
STR_046,2024-03-05,1396.0,,3445.0,356313.78,,,,,1,Oriente,Bodega,False,False,False,False,356313.78,1396.0,253283.66,1144.0,302523.94,1246.0,324555.4114285715,54440.1794433708,356313.78,340947.77214285714,83043.95515535271,540122.77,0.4052249637155297,5,10
STR_046,2024-03-06,1396.0,,3445.0,356313.78,,,,,2,Oriente,Bodega,False,False,False,False,356313.78,1396.0,237035.32,884.0,158318.63,577.0,339274.00000000006,45083.020275258095,356313.78,342798.1271428572,82778.63080791605,540122.77,0.4052249637155297,6,9
STR_046,2024-03-07,1396.0,,3445.0,356313.78,,,,,3,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,300560.24,1075.0,356313.78,0.0222690512714675,356313.78,345744.17142857146,81693.74757170716,540122.77,0.4052249637155297,7,8
STR_046,2024-03-08,1396.0,,3445.0,356313.78,,,,,4,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,368939.02,1478.0,356313.78,0.0222690512714675,356313.78,345980.4096428571,81715.16905301256,540122.77,0.4052249637155297,8,7
STR_046,2024-03-09,1396.0,,3445.0,356313.78,,,,,5,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,440150.97,1931.0,356313.78,0.0222690512714675,356313.78,343142.6817857143,79839.66867267115,540122.77,0.4052249637155297,9,6
STR_046,2024-03-10,1396.0,,3445.0,356313.78,,,,,6,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,434773.04,1676.0,356313.78,0.0222690512714675,356313.78,341576.13857142854,79106.0972113419,540122.77,0.4052249637155297,10,5
STR_046,2024-03-11,1396.0,,3445.0,356313.78,,,,,0,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,288605.1,1012.0,356313.78,0.0222690512714675,356313.78,339083.7928571428,77425.94808646383,540122.77,0.4052249637155297,11,4
STR_046,2024-03-12,1396.0,,3445.0,356313.78,,,,,1,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,253283.66,1144.0,356313.78,0.0222690512714675,356313.78,343303.1789285714,74900.91610831802,540122.77,0.4052249637155297,12,3
STR_046,2024-03-13,1396.0,,3445.0,356313.78,,,,,2,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,237035.32,884.0,356313.78,0.0222690512714675,356313.78,347864.2246428571,71467.41714013739,540122.77,0.4052249637155297,13,2
STR_046,2024-03-14,1396.0,,3445.0,356313.78,,,,,3,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,350427.89678571426,70390.77201774613,540122.77,0.4052249637155297,14,1
STR_046,2024-03-15,1396.0,,3445.0,356313.78,,,,,4,Oriente,Bodega,False,False,False,True,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,347512.52678571426,68290.9921108583,540122.77,0.4052249637155297,0,0
STR_046,2024-03-16,1396.0,,3445.0,356313.78,,,,,5,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,346874.70428571425,68115.94411709788,540122.77,0.4052249637155297,1,15
STR_046,2024-03-17,1396.0,,3445.0,356313.78,,,,,6,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,340310.0975,56703.17688696664,440150.97,0.4052249637155297,2,14
STR_046,2024-03-18,1396.0,,3445.0,356313.78,,,,,0,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,338860.97642857145,55713.51489107435,440150.97,0.4052249637155297,3,13
STR_046,2024-03-19,1396.0,,3445.0,356313.78,,,,,1,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,341219.705,54973.246461767376,440150.97,0.4052249637155297,4,12
STR_046,2024-03-20,1396.0,,3445.0,356313.78,,,,,2,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,343140.77071428567,54508.81558689229,440150.97,0.4052249637155297,5,11
STR_046,2024-03-21,1396.0,,3445.0,356313.78,,,,,3,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,350212.0260714286,40750.790304002905,440150.97,0.4052249637155297,6,10
STR_046,2024-03-22,1396.0,,3445.0,356313.78,,,,,4,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,352203.2239285714,39580.130533522286,440150.97,0.4052249637155297,7,9
STR_046,2024-03-23,1396.0,,3445.0,356313.78,,,,,5,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,351752.32249999995,39454.1265994975,440150.97,0.4052249637155297,8,8
STR_046,2024-03-24,1396.0,,3445.0,356313.78,,,,,6,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,348758.1371428572,35477.91215969647,434773.04,0.4052249637155297,9,7
STR_046,2024-03-25,1396.0,,3445.0,356313.78,,,,,0,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,345956.02071428567,31283.11165892105,356313.78,0.4052249637155297,10,6
STR_046,2024-03-26,1396.0,,3445.0,356313.78,,,,,1,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,348374.1878571428,29235.643638674555,356313.78,0.4052249637155297,11,5
STR_046,2024-03-27,1396.0,,3445.0,356313.78,,,,,2,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,352053.835,22541.510137623027,356313.78,0.4052249637155297,12,4
STR_046,2024-03-28,1396.0,,3445.0,356313.78,,,,,3,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,356313.78,0.0,356313.78,0.4052249637155297,13,3
STR_046,2024-03-29,1396.0,,3445.0,356313.78,,,,,4,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,356313.78,0.0,356313.78,0.4052249637155297,14,2
STR_046,2024-03-30,1396.0,,3445.0,356313.78,,,,,5,Oriente,Bodega,False,False,False,False,356313.78,1396.0,356313.78,1396.0,356313.78,1396.0,356313.78,0.0222690512714675,356313.78,356313.78,0.0,356313.78,0.4052249637155297,15,1
STR_047,2024-03-01,2282.0,,5345.0,512571.25,,,,,4,Norte,Bodega,False,False,False,False,512571.25,2282.0,559195.11,2381.0,497672.04,1969.0,436811.0542857142,105909.05668492192,559195.11,390783.755,114786.11819727096,599141.18,0.4269410664172123,1,14
STR_047,2024-03-02,2282.0,,5345.0,512571.25,,,,,5,Norte,Bodega,False,False,False,False,512571.25,2282.0,469681.46,2243.0,599141.18,2493.0,430150.5028571428,98108.4257947986,512571.25,396756.5203571429,116669.1518068796,599141.18,0.4269410664172123,2,13
STR_047,2024-03-03,2282.0,,5345.0,512571.25,,,,,6,Norte,Bodega,False,False,False,False,512571.25,2282.0,507396.6,2448.0,448939.6,2219.0,436277.6157142856,102240.95043475178,512571.25,399136.4957142857,118376.65659831434,599141.18,0.4269410664172123,3,12
STR_047,2024-03-04,2282.0,,5345.0,512571.25,,,,,0,Norte,Bodega,False,False,False,False,512571.25,2282.0,331329.51,1433.0,264675.88,1290.0,437016.8514285713,102857.7132866968,512571.25,403000.5157142857,120304.21177364571,599141.18,0.4269410664172123,4,11
STR_047,2024-03-05,2282.0,,5345.0,512571.25,,,,,1,Norte,Bodega,False,False,False,False,512571.25,2282.0,267468.83,1195.0,319835.85,1520.0,462908.5285714285,94272.88005551668,512571.25,416932.5157142857,108636.37864177085,599141.18,0.4269410664172123,5,10
STR_047,2024-03-06,2282.0,,5345.0,512571.25,,,,,2,Norte,Bodega,False,False,False,False,512571.25,2282.0,410034.62,1766.0,374831.25,1710.0,497923.16,38755.20332209371,512571.25,421921.91,109740.15868252404,599141.18,0.4269410664172123,6,9
STR_047,2024-03-07,2282.0,,5345.0,512571.25,,,,,3,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,400953.62,1919.0,512571.25,0.0,512571.25,428538.92,109408.41521194612,599141.18,0.4269410664172123,7,8
STR_047,2024-03-08,2282.0,,5345.0,512571.25,,,,,4,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,559195.11,2381.0,512571.25,0.0,512571.25,435136.91892857145,108678.09979999864,599141.18,0.4269410664172123,8,7
STR_047,2024-03-09,2282.0,,5345.0,512571.25,,,,,5,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,469681.46,2243.0,512571.25,0.0,512571.25,437864.8796428571,109659.69139020704,599141.18,0.4269410664172123,9,6
STR_047,2024-03-10,2282.0,,5345.0,512571.25,,,,,6,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,507396.6,2448.0,512571.25,0.0,512571.25,437137.3857142857,109071.57566655792,599141.18,0.4269410664172123,10,5
STR_047,2024-03-11,2282.0,,5345.0,512571.25,,,,,0,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,331329.51,1433.0,512571.25,0.0,512571.25,439954.5371428571,109994.04116707324,599141.18,0.4269410664172123,11,4
STR_047,2024-03-12,2282.0,,5345.0,512571.25,,,,,1,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,267468.83,1195.0,512571.25,0.0,512571.25,453293.0857142857,93578.60380800613,599141.18,0.4269410664172123,12,3
STR_047,2024-03-13,2282.0,,5345.0,512571.25,,,,,2,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,410034.62,1766.0,512571.25,0.0,512571.25,458247.5428571428,92886.35314313068,599141.18,0.4269410664172123,13,2
STR_047,2024-03-14,2282.0,,5345.0,512571.25,,,,,3,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,467208.925,84984.85917219355,599141.18,0.4269410664172123,14,1
STR_047,2024-03-15,2282.0,,5345.0,512571.25,,,,,4,Norte,Bodega,False,False,False,True,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,469275.8678571429,85372.1862983843,599141.18,0.4269410664172123,0,0
STR_047,2024-03-16,2282.0,,5345.0,512571.25,,,,,5,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,469807.9825,85601.85500231403,599141.18,0.4269410664172123,1,15
STR_047,2024-03-17,2282.0,,5345.0,512571.25,,,,,6,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,466716.1992857143,82255.53235269253,559195.11,0.4269410664172123,2,14
STR_047,2024-03-18,2282.0,,5345.0,512571.25,,,,,0,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,468988.7582142857,82624.3914731597,559195.11,0.4269410664172123,3,13
STR_047,2024-03-19,2282.0,,5345.0,512571.25,,,,,1,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,477842.1642857143,72593.31027299812,559195.11,0.4269410664172123,4,12
STR_047,2024-03-20,2282.0,,5345.0,512571.25,,,,,2,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,484725.5714285714,65883.66082329456,559195.11,0.4269410664172123,5,11
STR_047,2024-03-21,2282.0,,5345.0,512571.25,,,,,3,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,489644.8571428572,62425.88795034455,559195.11,0.4269410664172123,6,10
STR_047,2024-03-22,2282.0,,5345.0,512571.25,,,,,4,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,493631.2010714285,60071.96542615144,559195.11,0.4269410664172123,7,9
STR_047,2024-03-23,2282.0,,5345.0,512571.25,,,,,5,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,491966.0632142857,58820.43357460762,512571.25,0.4269410664172123,8,8
STR_047,2024-03-24,2282.0,,5345.0,512571.25,,,,,6,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,493497.8414285714,58777.05665243914,512571.25,0.4269410664172123,9,7
STR_047,2024-03-25,2282.0,,5345.0,512571.25,,,,,0,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,493682.6503571429,58830.4870569713,512571.25,0.4269410664172123,10,6
STR_047,2024-03-26,2282.0,,5345.0,512571.25,,,,,1,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,500155.5696428571,49543.38968395292,512571.25,0.4269410664172123,11,5
STR_047,2024-03-27,2282.0,,5345.0,512571.25,,,,,2,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,508909.2275,19377.60166104607,512571.25,0.4269410664172123,12,4
STR_047,2024-03-28,2282.0,,5345.0,512571.25,,,,,3,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,512571.25,0.0,512571.25,0.4269410664172123,13,3
STR_047,2024-03-29,2282.0,,5345.0,512571.25,,,,,4,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,512571.25,0.0,512571.25,0.4269410664172123,14,2
STR_047,2024-03-30,2282.0,,5345.0,512571.25,,,,,5,Norte,Bodega,False,False,False,False,512571.25,2282.0,512571.25,2282.0,512571.25,2282.0,512571.25,0.0,512571.25,512571.25,0.0,512571.25,0.4269410664172123,15,1
STR_048,2024-03-01,1592.0,,3388.0,342703.65,,,,,4,Oriente,Bodega,False,False,False,False,342703.65,1592.0,293221.68,1409.0,214877.03,1108.0,276045.6871428572,68421.94782922081,342898.82,262211.1132142857,70091.34006694278,395626.11,0.4698937426210153,1,14
STR_048,2024-03-02,1592.0,,3388.0,342703.65,,,,,5,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342898.82,1481.0,395626.11,1780.0,283114.54000000004,72901.60741836883,342898.82,263993.64535714284,71518.0202364029,395626.11,0.4698937426210153,2,13
STR_048,2024-03-03,1592.0,,3388.0,342703.65,,,,,6,Oriente,Bodega,False,False,False,False,342703.65,1592.0,326594.75,1518.0,347399.89,1571.0,283086.65857142856,72874.96442417325,342703.65,266067.4803571428,72966.01431467252,395626.11,0.4698937426210153,3,12
STR_048,2024-03-04,1592.0,,3388.0,342703.65,,,,,0,Oriente,Bodega,False,False,False,False,342703.65,1592.0,178645.31,902.0,230215.36,1001.0,285387.93000000005,74709.12855297407,342703.65,266323.35821428575,73230.74316129713,395626.11,0.4698937426210153,4,11
STR_048,2024-03-05,1592.0,,3388.0,342703.65,,,,,1,Oriente,Bodega,False,False,False,False,342703.65,1592.0,251042.13,1078.0,196294.29,850.0,308824.8357142857,59909.38758283323,342703.65,275494.22500000003,65469.08978648203,395626.11,0.4698937426210153,5,10
STR_048,2024-03-06,1592.0,,3388.0,342703.65,,,,,2,Oriente,Bodega,False,False,False,False,342703.65,1592.0,197213.47,1004.0,221277.34,1095.0,321919.3385714286,54990.1192117169,342703.65,279650.3142857143,65924.78758716714,395626.11,0.4698937426210153,6,9
STR_048,2024-03-07,1592.0,,3388.0,342703.65,,,,,3,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,264450.63,1130.0,342703.65,0.0,342703.65,285000.40571428573,64690.98441263471,395626.11,0.4698937426210153,7,8
STR_048,2024-03-08,1592.0,,3388.0,342703.65,,,,,4,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,293221.68,1409.0,342703.65,0.0,342703.65,288335.85392857145,65188.434949099166,395626.11,0.4698937426210153,8,7
STR_048,2024-03-09,1592.0,,3388.0,342703.65,,,,,5,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,342898.82,1481.0,342703.65,0.0,342703.65,290966.45785714284,65863.88617521685,395626.11,0.4698937426210153,9,6
STR_048,2024-03-10,1592.0,,3388.0,342703.65,,,,,6,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,326594.75,1518.0,342703.65,0.0,342703.65,292497.15607142856,66572.07457054628,395626.11,0.4698937426210153,10,5
STR_048,2024-03-11,1592.0,,3388.0,342703.65,,,,,0,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,178645.31,902.0,342703.65,0.0,342703.65,291505.30035714287,65566.53872754802,395626.11,0.4698937426210153,11,4
STR_048,2024-03-12,1592.0,,3388.0,342703.65,,,,,1,Oriente,Bodega,False,False,False,False,342703.65,1592.0,342703.65,1592.0,251042.13,1078.0,342703.65,0.0,342703.65,298205.0685714286,60501.91769871486,395626.11,0.4698937426210153,12,3
